Model;Parameter;Address;Conversion;ReadWrite;ByteLength;DefaultValue;Unit;Stepping;DataType;ValuePrecision;LowerBorder;UpperBorder;Values;Descriptions
VBC700_BW_WW;WPR_Korrekturwert_Speichertemperatur_SolarmodulVitosolic~0x0213;0x0213;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Vorlauftemperatur_HK_M2~0x0214;0x0214;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Vorlauftemperatur_HK_M3~0x0215;0x0215;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Raumtemperatur_HK_A1_Vitotrol~0x0216;0x0216;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Raumtemperatur_HK_M2_Vitotrol~0x0217;0x0217;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Raumtemperatur_HK_M3_Vitotrol~0x0218;0x0218;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Vorlauftemperatur_NatCoolingKreis~0x0219;0x0219;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Vorlauftemperatur_NatCoolingHKxx~0x021A;0x021A;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Raumtemperatur_NatCooling~0x021B;0x021B;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Raumsolltemperatur_HK_A1_Vitocom100~0x021C;0x021C;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Raumsolltemperatur_HK_M2_Vitocom100~0x021D;0x021D;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Raumsolltemperatur_HK_M3_Vitocom100~0x021E;0x021E;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Sauggastemperatur_EEV1~0x021F;0x021F;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Sauggastemperatur_EEV2~0x0220;0x0220;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Heissgastemperatur_EEV1~0x0221;0x0221;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Heissgastemperatur_EEV2~0x0222;0x0222;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Fluessiggastemperatur_EEV1~0x0223;0x0223;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Fluessiggastemperatur_EEV2~0x0224;0x0224;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_EVI_Sauggastemperatur_EEV1~0x0225;0x0225;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_EVI_Sauggastemperatur_EEV2~0x0226;0x0226;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Aussentemperatur~0x0281;0x0281;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Verdampfertemperatur~0x0282;0x0282;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Vorlauftemperatur_Prim~0x0283;0x0283;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Ruecklauftemperatur_Prim~0x0284;0x0284;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Vorlauftemperatur_Sek~0x0285;0x0285;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Ruecklauftemperatur1_Sek~0x0286;0x0286;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Ruecklauftemperatur2_Sek~0x0287;0x0287;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Heissgastemperatur1~0x0288;0x0288;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Heissgastemperatur2~0x0289;0x0289;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Anlagenvorlauftemperatur~0x028A;0x028A;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_HeizwasserPufferspeichertemperatur~0x028B;0x028B;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Mediumtemperatur_extWaermeerzeuger~0x028C;0x028C;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_WW_TemperaturOben~0x028D;0x028D;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_WW_TemperaturUnten~0x028E;0x028E;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_WW_TemperaturMitte~0x028F;0x028F;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_WW_TemperaturAusgang~0x0290;0x0290;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Kollektortemperatur_Solar~0x0291;0x0291;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Ruecklauftemperatur_Solar~0x0292;0x0292;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Speichertemperatur_SolarmodulVitosolic~0x0293;0x0293;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Vorlauftemperatur_HK_M2~0x0294;0x0294;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Vorlauftemperatur_HK_M3~0x0295;0x0295;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Raumtemperatur_HK_A1_Vitotrol~0x0296;0x0296;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Raumtemperatur_HK_M2_Vitotrol~0x0297;0x0297;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Raumtemperatur_HK_M3_Vitotrol~0x0298;0x0298;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Vorlauftemperatur_NatCoolingKreis~0x0299;0x0299;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Vorlauftemperatur_NatCoolingHKxx~0x029A;0x029A;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Raumtemperatur_NatCooling~0x029B;0x029B;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Raumsolltemperatur_HK_A1_Vitocom100~0x029C;0x029C;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Raumsolltemperatur_HK_M2_Vitocom100~0x029D;0x029D;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Raumsolltemperatur_HK_M3_Vitocom100~0x029E;0x029E;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Sauggastemperatur_EEV1~0x029F;0x029F;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Sauggastemperatur_EEV2~0x02A0;0x02A0;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Heissgastemperatur_EEV1~0x02A1;0x02A1;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Heissgastemperatur_EEV2~0x02A2;0x02A2;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Fluessiggastemperatur_EEV1~0x02A3;0x02A3;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_Fluessiggastemperatur_EEV2~0x02A4;0x02A4;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_EVI_Sauggastemperatur_EEV1~0x02A5;0x02A5;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Gradient_EVI_Sauggastemperatur_EEV2~0x02A6;0x02A6;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Schalter_ExtAnforderungSchwimmbadBAUmschaltung~0x0300;0x0300;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_Stroemungssensor~0x0301;0x0301;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_Phasenwaechter~0x0302;0x0302;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_EVU_Sperre_eHeizstab~0x0304;0x0304;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_Primaerquelle1_Soledruck~0x0305;0x0305;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_Primaerquelle2_Soledruck~0x0306;0x0306;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_SicherheitsHochdruck_Verdichter1~0x0307;0x0307;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_SicherheitsHochdruck_Verdichter2~0x0308;0x0308;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_Regelhochdruck_Verdichter1~0x0309;0x0309;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_Regelhochdruck_Verdichter2~0x030A;0x030A;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_Niederdruck_Verdichter1~0x030B;0x030B;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_Niederdruck_Verdichter2~0x030C;0x030C;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_Motor1~0x030D;0x030D;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_Motor2~0x030E;0x030E;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_Eheizstab1_Sicherheitstemperaturbegrenzer~0x030F;0x030F;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_Eheizstab2_Sicherheitstemperaturbegrenzer~0x0310;0x0310;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_Eheizstab3_Sicherheitstemperaturbegrenzer~0x0311;0x0311;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_Anode~0x0312;0x0312;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Ein,S_Aus
VBC700_BW_WW;WPR_Schalter_Kaeltekreis~0x0313;0x0313;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_eNetz_Verdichter~0x0314;0x0314;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_Sicherheitskette~0x0315;0x0315;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_Verdichter~0x0316;0x0316;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_ExternSperren~0x0317;0x0317;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_Stoermeldung_FolgeWP~0x0318;0x0318;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_EEV1_DIFreigabeEEVRegelung~0x0319;0x0319;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_EEV2_DIFreigabeEEVRegelung~0x031A;0x031A;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_EEV1_DIHeizen_Kuehlen~0x031B;0x031B;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_EEV2_DIHeizen_Kuehlen~0x031C;0x031C;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_Schalter_DINachladeunterdrueckungWW~0x031D;0x031D;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;S_Aus,S_Ein
VBC700_BW_WW;WPR_SchalterStatus_ExtAnforderungSchwimmbadBAUmschaltung~0x0380;0x0380;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_Stroemungssensor~0x0381;0x0381;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_Phasenwaechter~0x0382;0x0382;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_EVU_Sperre~0x0383;0x0383;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_Primaerquelle1_Soledruck~0x0385;0x0385;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_Primaerquelle2~0x0386;0x0386;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_Sicherheitshochdruck_Verdichter1~0x0387;0x0387;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_Sicherheitshochdruck_Verdichter2~0x0388;0x0388;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_Regelhochdruck_Verdichter1~0x0389;0x0389;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_Regelhochdruck_Verdichter2~0x038A;0x038A;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_Niederdruck_Verdichter1~0x038B;0x038B;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_Niederdruck_Verdichter2~0x038C;0x038C;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_Motor1~0x038D;0x038D;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_Motor2~0x038E;0x038E;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_Eheizstab1_Sicherheitstemperaturbegrenzer~0x038F;0x038F;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_Eheizstab2_Sicherheitstemperaturbegrenzer~0x0390;0x0390;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_Eheizstab3_Sicherheitstemperaturbegrenzer~0x0391;0x0391;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_Anode~0x0392;0x0392;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_Kaeltekreis~0x0393;0x0393;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_eNetz_Verdichter~0x0394;0x0394;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_Sicherheitskette~0x0395;0x0395;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_Verdichter~0x0396;0x0396;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_ExternSperren~0x0397;0x0397;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_Stoermeldung_FolgeWP~0x0398;0x0398;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_EEV1_DIFreigabeEEVRegelung~0x0399;0x0399;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
